WMO;COUNTRY;LAUNCH_DATE;PROGRAM
2900242;China;2002/11/26;Argo eq. CHINA
3900388;France;2005/03/14;Coriolis-DRAKE
1900620;France;2006/05/01;Coriolis-CONGAS
3900283;Germany;2004/08/24;Argo IFM-GEOMAR
7900041;Germany;2004/04/22;Argo eq. AWI
3902218;United States;2019/12/30;Argo PMEL
6900293;European Union;2004/09/07;MEDARGO
2100874;United States;1999/08/11;Argo UW eq.
1900235;Germany;2003/11/13;Argo eq. IFM
1900278;Spain;2003/09/19;Argo SPAIN
1900944;Germany;2007/02/13;Argo eq. IFM2
3902147;United States;2019/11/05;Argo PMEL
6900681;France;2008/08/14;Coriolis-BIOArgo
6900454;France;2007/03/14;Coriolis-EGYPT
7900479;Germany;2015/01/30;Argo AWI
6900221;Norway;2003/07/24;Argo NORWAY
6900071;Denmark;2001/03/16;Argo DENMARK
6900158;European Union;2001/07/20;Gyroscope
5905806;United States;2018/06/27;Argo eq. NAVOCEANO
4903067;United States;2018/05/06;Argo eq. NAVOCEANO
3900135;Germany;2000/03/16;Argo eq. IFM
1900384;France;2004/08/12;Coriolis
3900277;Germany;2004/08/24;Argo IFM-GEOMAR
2903247;United States;2019/01/10;Argo eq. NAVOCEANO
5906793;United States;2022/12/01;Argo SIO
7900635;Australia;2019/01/27;Argo AUSTRALIA
2903135;United States;2018/05/29;Argo WHOI
1900380;Germany;2004/04/03;Argo eq. AWI
6900823;Germany;2009/11/06;Argo BSH
4400870;United States;1997/12/30;Argo UW eq.
1900239;Germany;2003/11/13;Argo eq. IFM
6900236;France;2004/06/29;Coriolis
6900295;European Union;2004/10/26;MEDARGO
7900346;Germany;2010/12/23;Argo AWI
3900397;France;2005/07/01;Coriolis-DRAKE
4900190;Germany;2001/06/09;Argo eq. IFM
4902975;United States;2018/09/24;Argo eq. NAVOCEANO
3900287;Germany;2004/08/22;Argo IFM-GEOMAR
1900402;France;2004/08/06;Coriolis
6900185;European Union;2002/08/10;Gyroscope
1900554;France;2005/06/18;Coriolis-EGEE
6900553;Germany;2008/08/02;Argo GERMANY
6900210;Germany;2003/07/01;Argo eq. BSH
6900229;European Union;2003/10/02;MEDARGO
5900919;France;2005/04/26;Coriolis-FRONTALIS
3900132;Germany;2000/04/12;Argo eq. IFM
7900080;Germany;2005/02/21;Argo AWI
6900360;France;2005/12/13;Coriolis-CONGAS
6900237;France;2004/07/01;Coriolis
3900389;France;2005/07/01;Coriolis-DRAKE
7900170;Germany;2007/07/20;Argo eq. UHH
3902157;United States;2020/01/12;Argo PMEL
6900218;Norway;2003/07/14;Argo NORWAY
3900392;France;2005/03/14;Coriolis-DRAKE
5900901;France;2005/05/01;Coriolis-FRONTALIS
6900467;France;2007/09/10;Coriolis
1900661;Germany;2006/06/17;Argo IFM-GEOMAR
1900238;Germany;2003/11/13;Argo eq. IFM
6901184;United Kingdom;2015/12/29;Argo UK
3900518;France;2006/12/18;Coriolis-FLOPS
1902213;United States;2018/06/06;Argo WHOI
4100886;United States;1998/02/18;Argo UW eq.
4100864;United States;1997/11/16;Argo UW eq.
3900395;France;2005/07/01;Coriolis-DRAKE
6900827;Germany;2009/11/10;Argo BSH
4900213;European Union;2002/03/15;Gyroscope
5900906;France;2005/05/11;Coriolis-FRONTALIS
3902161;United States;2019/12/21;Argo PMEL
7900230;Germany;2008/03/19;Argo AWI
4100887;United States;1998/03/24;Argo UW eq.
1900546;France;2005/06/10;Coriolis-EGEE
5902329;United States;2010/06/30;Argo UW-MBARI
5904968;United States;2016/06/08;Argo eq. NAVOCEANO
3900280;Germany;2004/08/25;Argo IFM-GEOMAR
1902216;United States;2018/06/06;Argo WHOI
7900097;European Union;2005/03/15;MERSEA
6900055;Germany;2001/05/19;Argo eq. BSH
7900288;Germany;2010/12/23;Argo BSH
7900219;Germany;2008/03/13;Argo AWI
1900540;France;2005/06/09;Coriolis-EGEE
6900334;Germany;2005/02/25;Argo eq. UHH
6900590;Germany;2009/03/23;Argo BSH
6900670;United States;2018/04/19;Argo eq. NAVOCEANO
1900101;Germany;2001/12/05;Argo eq. AWI
7900093;Germany;2005/03/08;Argo AWI
6900596;Germany;2009/04/13;Argo BSH
6900069;Denmark;2001/03/16;Argo DENMARK
6900473;France;2008/11/23;Coriolis
5902332;United States;2012/08/27;Argo TWR Engineering
4900296;European Union;2002/06/08;Gyroscope
6900686;France;2009/07/01;Coriolis-BIOArgo
7900134;Germany;2006/10/17;Argo AWI
6900820;Germany;2010/08/12;Argo BSH
1900630;European Union;2005/11/16;MEDARGO
5900198;China;2002/03/21;Argo eq. CHINA
1900326;France;2004/08/06;Coriolis
6900337;Germany;2005/09/23;Argo eq. UHH
1900225;Germany;2003/08/04;Argo eq. IFM
6900441;United States;2018/05/07;Argo eq. NAVOCEANO
4900258;European Union;2002/06/04;Gyroscope
6900022;Germany;2000/06/02;Argo eq. BSH
7900038;Germany;2004/04/19;Argo eq. AWI
6200880;United States;1998/03/24;Argo UW eq.
4903004;United States;2018/10/27;Argo eq. NAVOCEANO
6900386;Netherlands;2005/09/17;Argo NETHERLANDS
6900230;Spain;2003/09/13;Argo SPAIN
6900371;France;2005/09/19;Coriolis-CONGAS
5100886;Canada;1997/06/22;Argo CANADA
1900351;France;2004/07/02;Coriolis
7900021;Germany;2003/01/08;Argo eq. AWI
6900362;France;2005/07/03;Coriolis-CONGAS
3900288;Germany;2004/08/17;Argo IFM-GEOMAR
3900284;Germany;2004/08/23;Argo IFM-GEOMAR
6901916;Ireland;2014/04/18;Argo IRELAND
6900588;Germany;2008/12/23;Argo GERMANY
3900520;France;2006/06/06;Coriolis-FLOPS
4900228;United States;2001/11/09;Argo WHOI
1900399;France;2004/09/15;Coriolis-Good Hope
7900158;European Union;2007/02/16;MERSEA
2900022;United States;2000/09/26;Argo eq. NAVOCEANO
7900994;Germany;2022/04/16;Argo AWI
6900586;Germany;2013/01/12;Argo BSH
5900912;France;2005/04/23;Coriolis-FRONTALIS
6900026;Germany;2000/05/20;Argo eq. BSH
6900283;European Union;2004/01/01;MEDARGO
7900028;United States;2003/02/25;Argo WHOI eq.
1900547;France;2005/06/11;Coriolis-EGEE
1900237;Germany;2003/11/13;Argo eq. IFM
6900296;European Union;2005/01/08;MEDARGO
2100861;United States;1999/07/30;Argo UW eq.
6900161;European Union;2001/07/29;Gyroscope
7900637;Australia;2019/02/12;Argo AUSTRALIA
6900676;France;2008/06/30;Coriolis-BIOArgo
4900214;European Union;2002/05/11;Gyroscope
6900012;United States;2000/03/08;Argo eq. NAVOCEANO
2903228;United States;2018/06/17;Argo eq. NAVOCEANO
6900010;United States;2000/03/08;Argo eq. NAVOCEANO
1900401;France;2004/09/16;Coriolis
7900161;European Union;2007/02/17;MERSEA
4903005;United States;2018/09/22;Argo eq. NAVOCEANO
6900156;European Union;2001/07/26;Gyroscope
3900074;Germany;2001/12/07;Argo eq. AWI
2100888;United States;1999/08/10;Argo UW eq.
5904320;United States;2013/06/04;Argo PMEL
1900850;France;2008/03/19;Coriolis-Good Hope
1900465;France;2005/01/23;Coriolis-Good Hope
3900278;Germany;2004/08/26;Argo IFM-GEOMAR
2900113;United States;2007/09/21;Argo UW
4900260;European Union;2002/06/05;Gyroscope
4903073;United States;2021/08/18;Argo eq. NAVOCEANO
6900154;European Union;2001/07/27;Gyroscope
7900157;European Union;2007/02/15;MERSEA
1900392;France;2004/08/10;Coriolis
1900524;Germany;2005/06/01;Argo IFM-GEOMAR
5900903;France;2005/05/02;Coriolis-FRONTALIS
6900182;European Union;2002/06/24;Gyroscope
7900289;Germany;2010/12/12;Argo BSH
2100877;United States;1999/08/01;Argo UW eq.
6900008;United States;2000/09/10;Argo eq. NAVOCEANO
1902218;United States;2018/06/06;Argo WHOI
1900617;France;2006/05/10;Coriolis-CONGAS
4903066;United States;2018/05/10;Argo eq. NAVOCEANO
6900463;France;2007/09/07;Coriolis
1900325;France;2004/04/13;Coriolis-FLOSTRAL
1900659;Germany;2006/06/13;Argo IFM-GEOMAR
2902760;China;2019/03/21;Argo CHINA
6900006;United States;2000/09/10;Argo eq. NAVOCEANO
5904727;United States;2017/04/14;Argo PMEL
7900073;Germany;2005/02/08;Argo AWI
7900017;Germany;2002/12/23;Argo eq. AWI
7900484;Germany;2015/01/30;Argo AWI
6900223;Norway;2003/07/25;Argo NORWAY
7900069;Germany;2005/01/31;Argo AWI
7900016;Germany;2002/12/22;Argo eq. AWI
6900462;France;2007/08/13;Coriolis
6900550;Germany;2008/06/27;Argo GERMANY
4900037;United States;2000/11/29;Argo eq. NAVOCEANO
6903329;United States;2018/05/29;Argo eq. NAVOCEANO
1900551;France;2005/06/17;Coriolis-EGEE
7900083;European Union;2005/02/25;MERSEA
6900673;France;2008/06/30;Coriolis-BIOArgo
3902217;United States;2021/03/21;Argo PMEL
6900471;France;2008/11/26;Coriolis
7900130;Germany;2006/10/01;Argo AWI
7900290;Germany;2013/01/11;Argo BSH
1900236;Germany;2003/11/13;Argo eq. IFM
4900555;Germany;2004/09/02;Argo IFM-GEOMAR
6900153;European Union;2001/08/06;Gyroscope
3902206;United States;2019/12/24;Argo PMEL
3902109;European Union;2020/06/03;Euro-Argo RISE
6903705;Finland;2020/10/14;Argo FINLAND
1900232;Germany;2003/11/14;Argo eq. IFM
1900389;France;2004/09/15;Coriolis
6900544;Germany;2008/08/07;Argo GERMANY
4902974;United States;2018/06/27;Argo eq. NAVOCEANO
7900228;Germany;2008/03/16;Argo AWI
5905797;United States;2018/06/05;Argo eq. NAVOCEANO
6901917;Ireland;2014/04/21;Argo IRELAND
2900017;United States;2000/01/13;Argo eq. NAVOCEANO
2100868;United States;1999/08/01;Argo UW eq.
6900301;European Union;2005/05/20;MEDARGO
4100863;United States;1998/02/02;Argo UW eq.
4903635;Spain;2022/07/20;Argo SPAIN
4900556;Spain;2005/03/05;Argo SPAIN
1900654;Germany;2006/06/15;Argo IFM-GEOMAR
4900xxx;United States;2003/11/30;Argo UW
1900228;Germany;2003/11/15;Argo eq. IFM
7900013;Germany;2002/12/09;Argo eq. AWI
1900388;France;2004/09/16;Coriolis
7900991;Germany;2022/04/02;Argo AWI
6900328;European Union;2005/03/01;MERSEA
1900655;Germany;2006/07/06;Argo IFM-GEOMAR
6900680;France;2008/08/14;Coriolis-BIOArgo
1900467;France;2005/01/24;Coriolis-Good Hope
6900287;European Union;2004/12/06;MEDARGO
6900832;Germany;2009/06/28;Argo AWI
1900589;France;2005/11/14;Coriolis-EGYPT
6900816;Germany;2009/10/11;Argo BSH
6900822;Germany;2010/08/12;Argo BSH
1900390;France;2004/08/09;Coriolis
2100858;United States;1999/07/29;Argo UW eq.
5900959;United States;2005/05/29;Argo UW
3902153;United States;2019/11/11;Argo PMEL
1900103;Germany;2001/12/06;Argo eq. AWI
7900176;Germany;2007/08/21;Argo eq. UHH
1900405;France;2004/08/10;Coriolis
1902220;United States;2018/06/06;Argo WHOI
1900400;France;2004/09/15;Coriolis
6900459;France;2007/08/12;Coriolis
1902217;United States;2018/06/06;Argo WHOI
4100875;United States;1998/02/01;Argo UW eq.
5901132;Korea (Republic Of);2005/12/01;Argo KIOST
1900473;France;2005/01/31;Coriolis-Good Hope
6900666;Germany;2008/05/26;Argo eq. UHH
2900059;United States;2018/08/28;Argo eq. NAVOCEANO
6900370;France;2005/09/24;Coriolis-CONGAS
2903163;United States;2018/05/03;Argo eq. NAVOCEANO
6901903;Finland;2012/09/04;Argo FINLAND
6900330;European Union;2005/03/02;MERSEA
6900677;France;2008/04/30;Coriolis-BIOArgo
6900073;Denmark;2001/03/16;Argo DENMARK
6901057;Germany;2011/12/10;Argo BSH
6903211;Italy;2017/01/03;Argo ITALY
1900349;France;2004/04/08;Coriolis
4900192;Germany;2001/06/08;Argo eq. IFM
4900048;Canada;1999/02/23;Argo CANADA
1900105;Germany;2001/12/06;Argo eq. AWI
6900057;Germany;2001/05/20;Argo eq. BSH
1900319;France;2004/02/07;Coriolis-FLOSTRAL
7900071;European Union;2005/02/06;MERSEA
6900155;European Union;2001/07/22;Gyroscope
7900129;Germany;2006/09/30;Argo AWI
6900023;Germany;2000/06/02;Argo eq. BSH
7900039;Germany;2004/04/20;Argo eq. AWI
1900226;Germany;2003/08/05;Argo eq. IFM
3902163;United States;2019/08/30;Argo PMEL
6900828;Germany;2010/11/23;Argo BSH
3900386;France;2005/03/16;Coriolis-DRAKE
7900175;Germany;2007/08/21;Argo eq. UHH
2903227;United States;2018/06/17;Argo eq. NAVOCEANO
6900361;France;2005/12/12;Coriolis-CONGAS
7900123;Germany;2006/07/02;Argo AWI
6900584;Germany;2008/12/23;Argo GERMANY
6903252;Italy;2019/02/03;Argo ITALY
5900913;France;2005/05/17;Coriolis-FRONTALIS
7900029;United States;2003/02/22;Argo WHOI eq.
6900818;Germany;2009/10/16;Argo BSH
3900396;France;2005/07/01;Coriolis-DRAKE
6900298;European Union;2005/01/08;MEDARGO
7900470;Germany;2015/01/30;Argo AWI
7900070;Germany;2005/02/01;Argo AWI
6900679;France;2008/06/26;Coriolis-BIOArgo
6900833;Germany;2009/06/28;Argo AWI
4600851;Canada;1997/02/21;Argo CANADA
3902273;United States;2020/12/23;Argo PMEL
3900133;Germany;2000/03/19;Argo eq. IFM
2900061;United States;2018/09/02;Argo eq. NAVOCEANO
2100873;United States;1999/08/03;Argo UW eq.
1900396;France;2004/08/04;Coriolis
1900385;France;2004/08/05;Coriolis
6900466;France;2007/09/06;Coriolis
6900157;European Union;2001/07/20;Gyroscope
1900663;Germany;2006/06/26;Argo IFM-GEOMAR
7900223;Germany;2008/03/10;Argo AWI
6900359;France;2005/12/13;Coriolis-CONGAS
5902317;France;2010/06/29;Coriolis-BIOArgo
2900019;United States;2000/01/13;Argo eq. NAVOCEANO
2900627;Japan;2006/02/22;Argo eq. NRIFS
2900231;India;2003/01/10;Argo INDIA
7900987;Germany;2022/04/16;Argo AWI
6900024;Germany;2000/06/06;Argo eq. BSH
2900018;United States;2000/01/13;Argo eq. NAVOCEANO
3900285;Germany;2004/08/23;Argo IFM-GEOMAR
5906360;United States;2021/01/19;Argo PMEL
6900307;Germany;2004/10/08;Argo eq. UHH
2900424;France;2004/09/16;Coriolis
6900882;Germany;2012/06/18;Argo AWI
3902160;United States;2020/01/06;Argo PMEL
1900331;France;2004/02/26;Coriolis-Good Hope
6900593;Germany;2009/03/30;Argo BSH
4900261;European Union;2002/06/06;Gyroscope
2100856;United States;1999/07/09;Argo UW eq.
1900275;Spain;2003/09/21;Argo SPAIN
6900164;European Union;2001/10/24;Gyroscope
6900279;European Union;2004/06/30;MEDARGO
6900671;Germany;2003/09/07;Argo eq. IFM2
3902154;United States;2020/01/07;Argo PMEL
6900216;Norway;2002/05/31;Argo NORWAY
6900809;Poland;2009/06/28;Argo POLAND
2900227;India;2002/10/25;Argo INDIA
1900626;France;2006/12/11;Coriolis-CONGAS
1900662;Germany;2006/06/24;Argo IFM-GEOMAR
5906684;United States;2021/10/06;Argo PMEL
5900917;France;2005/04/25;Coriolis-FRONTALIS
3902207;United States;2020/01/02;Argo PMEL
6900335;Germany;2005/02/25;Argo eq. UHH
6900455;France;2007/03/13;Coriolis-EGYPT
1900223;France;2003/05/25;Coriolis
1900367;United States;2006/10/30;Argo UW
5902313;France;2010/05/11;Coriolis-SPICE
6900683;France;2008/12/02;Coriolis-BIOArgo
5903401;United States;2011/03/30;Argo UW
6900420;United States;2017/03/20;Argo eq. NAVOCEANO
1900466;France;2005/01/23;Coriolis-Good Hope
1900616;France;2006/05/01;Coriolis-CONGAS
5902324;United States;2009/08/28;Argo eq. UM-OSU
6900285;European Union;2004/12/07;MEDARGO
5904700;United States;2015/09/26;Argo PMEL
7900998;Germany;2022/03/20;Argo AWI
1900416;Russian Federation;2004/11/18;Meridian Goodhope
7900019;Germany;2002/12/28;Argo eq. AWI
3900129;Germany;2000/03/18;Argo eq. IFM
6900054;Germany;2001/05/21;Argo eq. BSH
6900282;European Union;2004/08/15;MEDARGO
7900166;Germany;2007/02/18;Argo AWI
5900914;France;2005/04/24;Coriolis-FRONTALIS
2903231;United States;2018/05/11;Argo eq. NAVOCEANO
5900905;France;2005/05/03;Coriolis-FRONTALIS
6900453;European Union;2006/07/05;MEDARGO
1900622;France;2006/12/06;Coriolis-CONGAS
1900342;France;2004/08/23;Coriolis-Good Hope
7900090;Germany;2005/03/04;Argo AWI
6900555;Germany;2008/08/07;Argo GERMANY
6900166;European Union;2002/05/07;Gyroscope
6900439;United States;2018/04/19;Argo eq. NAVOCEANO
7900990;Germany;2022/03/20;Argo AWI
1900618;France;2006/05/01;Coriolis-CONGAS
6900033;France;2000/04/22;Argo eq. POMME
1900625;France;2006/05/10;Coriolis-CONGAS
7900082;Germany;2005/02/24;Argo AWI
3901932;European Union;2018/06/08;MOCCA-EU
4900352;Germany;2003/09/24;Argo eq. IFM
6900303;European Union;2004/10/08;MERSEA
2903133;United States;2018/05/28;Argo WHOI
1900404;France;2004/08/07;Coriolis
5900908;France;2005/05/11;Coriolis-FRONTALIS
1900472;France;2005/01/31;Coriolis-Good Hope
4900355;Germany;2003/09/20;Argo eq. IFM
1900627;France;2006/12/05;Coriolis-CONGAS
7900171;Germany;2007/07/20;Argo eq. UHH
4100885;United States;1998/02/16;Argo UW eq.
6901058;Germany;2011/07/25;Argo BSH
3900387;France;2005/03/14;Coriolis-DRAKE
1900117;France;2005/11/03;Coriolis-Good Hope
3900140;Germany;2000/11/19;Argo eq. IFM
7900482;Germany;2015/01/30;Argo AWI
1900233;Germany;2003/11/14;Argo eq. IFM
1900542;France;2005/06/16;Coriolis-EGEE
6900231;Spain;2003/12/18;Argo SPAIN
6900292;European Union;2004/09/07;MEDARGO
1902219;United States;2018/06/06;Argo WHOI
1900080;France;2002/09/11;Coriolis
4900221;European Union;2002/05/14;Gyroscope
1900106;Germany;2001/12/06;Argo eq. AWI
7900172;Germany;2007/07/20;Argo eq. UHH
5906361;United States;2021/01/12;Argo PMEL
6900184;European Union;2002/08/08;Gyroscope
6900939;France;2011/03/01;Coriolis-BIOArgo
2903134;United States;2018/05/29;Argo WHOI
1900112;France;2005/10/29;Coriolis-Good Hope
1900321;France;2004/04/10;Coriolis-FLOSTRAL
3900141;Germany;2000/11/12;Argo eq. IFM
6900368;France;2005/09/24;Coriolis-CONGAS
5900904;France;2005/05/03;Coriolis-FRONTALIS
7900475;Germany;2015/01/30;Argo AWI
7900487;Germany;2015/01/30;Argo AWI
3900073;Germany;2001/12/07;Argo eq. AWI
2903161;United States;2018/05/09;Argo eq. NAVOCEANO
1901918;United Kingdom;2022/06/12;Argo UK
3900138;Germany;2000/03/24;Argo eq. IFM
6901902;Poland;2012/07/02;Argo POLAND
7900486;Germany;2015/01/30;Argo AWI
6200879;United States;1998/03/23;Argo UW eq.
1900470;France;2005/01/27;Coriolis-Good Hope
4902486;Canada;2019/08/18;Argo CANADA
6900344;European Union;2005/10/06;MERSEA
2902048;United States;2017/05/27;Argo eq. NAVOCEANO
2900021;United States;2000/09/19;Argo eq. NAVOCEANO
6900880;Germany;2011/10/01;Argo AWI
6900215;Norway;2002/05/31;Argo NORWAY
6900442;United States;2018/05/06;Argo eq. NAVOCEANO
7900480;Germany;2015/01/30;Argo AWI
6900587;Germany;2008/12/23;Argo GERMANY
7900164;Germany;2007/02/18;Argo AWI
6900220;Norway;2003/07/15;Argo NORWAY
1900330;France;2000/01/01;Coriolis-Good Hope
6900585;Germany;2008/12/24;Argo GERMANY
6900305;Germany;2004/10/08;Argo eq. UHH
4900193;Germany;2001/06/08;Argo eq. IFM
3900391;France;2005/07/02;Coriolis-DRAKE
6900443;United States;2018/05/06;Argo eq. NAVOCEANO
6900070;Denmark;2001/06/04;Argo DENMARK
6900363;France;2005/07/02;Coriolis-CONGAS
7900173;Germany;2007/08/13;Argo eq. UHH
7900165;Germany;2007/02/18;Argo AWI
1900621;France;2006/05/10;Coriolis-CONGAS
7900235;Germany;2008/03/24;Argo AWI
5902326;United States;2010/05/02;Argo eq. UM-OSU
4902886;United States;2020/04/20;Argo eq. NAVOCEANO
5905724;United States;2018/09/28;Argo SIO
6900591;Germany;2009/03/24;Argo BSH
1900397;France;2004/08/07;Coriolis
1900109;France;2005/10/25;Coriolis-Good Hope
7900231;Germany;2008/03/10;Argo AWI
3100855;United States;1997/07/23;Argo eq. AOML
2903230;United States;2019/01/09;Argo eq. NAVOCEANO
7900094;Germany;2005/03/12;Argo AWI
6900160;European Union;2001/08/02;Gyroscope
4900300;European Union;2002/06/12;Gyroscope
5901131;Korea (Republic Of);2005/12/01;Argo KIOST
6900028;Germany;2000/05/29;Argo eq. BSH
6903330;United States;2018/07/13;Argo eq. NAVOCEANO
6900881;Germany;2012/06/18;Argo AWI
6900668;Germany;2008/05/29;Argo eq. UHH
7900342;Germany;2010/12/16;Argo AWI
1900322;France;2004/04/10;Coriolis-FLOSTRAL
7900092;Germany;2005/03/08;Argo AWI
6901056;Germany;2011/12/10;Argo BSH
4900265;European Union;2002/06/08;Gyroscope
5905807;United States;2018/06/27;Argo eq. NAVOCEANO
6900669;Germany;2008/05/26;Argo eq. UHH
6900332;Germany;2005/02/23;Argo eq. UHH
3901313;United States;2020/01/08;Argo PMEL
6900824;Germany;2009/11/07;Argo BSH
3900394;France;2005/03/14;Coriolis-DRAKE
6900174;European Union;2002/06/15;Gyroscope
3900286;Germany;2004/08/22;Argo IFM-GEOMAR
5900902;France;2005/05/01;Coriolis-FRONTALIS
7900163;Germany;2007/02/17;Argo AWI
6900286;European Union;2004/12/07;MEDARGO
1900393;France;2004/08/12;Coriolis
1900552;France;2005/09/24;Coriolis-EGEE
3900528;France;2006/09/26;Coriolis-FLOPS
1900221;France;2003/05/23;Coriolis
5905810;United States;2018/06/27;Argo eq. NAVOCEANO
5900221;China;2002/10/25;Argo CHINA
1900073;European Union;2002/03/10;Gyroscope
4903001;United States;2018/10/26;Argo eq. NAVOCEANO
7900078;Germany;2005/02/17;Argo AWI
1902212;United States;2018/06/06;Argo WHOI
6900343;European Union;2005/10/06;MERSEA
7900177;Germany;2007/08/21;Argo eq. UHH
1900317;France;2004/02/05;Coriolis-FLOSTRAL
1900550;France;2005/07/02;Coriolis-EGEE
3901088;Germany;2010/11/17;Argo BSH
6900165;European Union;2001/10/25;Gyroscope
5905811;United States;2018/06/27;Argo eq. NAVOCEANO
1900114;France;2005/11/01;Coriolis-Good Hope
7900122;European Union;2006/07/01;MERSEA
3100810;United States;2001/07/22;Argo eq. AOML
1900382;Germany;2004/04/30;Argo eq. AWI
5905808;United States;2018/06/27;Argo eq. NAVOCEANO
6903331;United States;2018/07/07;Argo eq. NAVOCEANO
4900188;Germany;2001/05/24;Argo eq. IFM
3900519;France;2006/10/15;Coriolis-FLOPS
6901039;Italy;2012/02/15;Argo ITALY
1900352;France;2004/07/17;Coriolis
7900160;European Union;2007/02/16;MERSEA
1900229;Germany;2003/11/14;Argo eq. IFM
1900113;France;2005/10/31;Coriolis-Good Hope
6900456;France;2007/03/22;Coriolis-EGYPT
6900159;European Union;2001/08/01;Gyroscope
