WMO;COUNTRY;LAUNCH_DATE;PROGRAM
6903090;France;2023/04/26;Coriolis
6903091;France;2021/03/05;Coriolis-BIOArgo
6903093;France;2020/12/22;Argo FPAII-GMMC
6903094;France;2020/12/25;Argo FPAII-GMMC
6903095;France;2021/04/13;Coriolis-BIOArgo
6903096;France;2021/05/04;Coriolis-BIOArgo
6903102;France;2021/07/30;Coriolis
6903103;France;2022/03/29;Coriolis
6903105;France;2022/03/08;Coriolis
6903106;France;2021/12/11;Coriolis
6903107;France;2021/12/11;Coriolis
6903108;France;2021/12/11;Coriolis
6903109;France;2021/12/11;Coriolis
6903110;France;2022/03/22;Coriolis
6903111;France;2022/07/06;Coriolis
6903112;France;2022/07/07;Coriolis
6903113;France;2022/08/22;Coriolis
6903114;France;2022/01/08;Coriolis
6903115;France;2022/01/11;Coriolis
6903116;France;2022/01/11;Coriolis
6903117;France;2022/01/11;Coriolis
6903118;France;2022/01/11;Coriolis
6903119;France;2021/09/07;Coriolis
6903120;France;2021/09/06;Coriolis
6903121;France;2021/11/27;Coriolis
6903122;France;2021/11/27;Coriolis
6903123;France;2021/11/28;Coriolis
6903124;European Union;2021/02/25;Euro-Argo RISE
6903125;France;2021/10/25;NAOS-France
6903126;France;2021/10/25;NAOS-France
6903127;France;2021/10/25;NAOS-France
6903128;France;2022/01/23;Coriolis-BIOArgo
6903129;France;2022/01/08;Coriolis-BIOArgo
6903130;France;2021/10/15;Argo FPAII-GMMC
6903131;France;2022/09/01;Coriolis
6903132;France;2023/04/05;Coriolis
6903133;France;2023/03/31;Coriolis
6903134;France;2022/04/21;Coriolis
6903135;France;2022/04/22;Coriolis
6903136;France;2022/04/22;Coriolis
6903137;France;2022/04/22;Coriolis
6903138;France;2023/05/17;Coriolis
6903139;France;2023/05/17;Coriolis
6903140;France;2023/05/25;Coriolis
6903141;France;2023/05/25;Coriolis
6903143;France;2022/08/01;Coriolis
6903144;France;2022/08/01;Coriolis
6903145;France;2022/07/25;Coriolis
6903146;France;2022/07/28;Coriolis
6903147;France;2022/07/28;Coriolis
6903148;France;2022/10/16;Coriolis
6903149;France;2022/10/15;Coriolis
6903150;France;2022/10/21;Coriolis
6903151;France;2022/11/27;Coriolis
6903152;Greece;2015/07/04;Argo GREECE
6903153;Greece;2015/07/17;Argo GREECE
6903172;Italy;2015/08/29;Argo ITALY
6903173;Italy;2015/08/29;Argo ITALY
6903174;Italy;2015/12/14;Argo ITALY
6903175;Italy;2015/11/15;Argo ITALY
6903176;Italy;2015/11/15;Argo ITALY
6903177;Italy;2015/10/02;Argo ITALY
6903178;Italy;2015/10/30;Argo ITALY
6903179;Italy;2016/02/25;Argo ITALY
6903180;Italy;2016/05/31;Argo ITALY
6903181;Italy;2016/01/17;Argo ITALY
6903182;Italy;2016/01/18;Argo ITALY
6903183;Italy;2016/01/17;Argo ITALY
6903184;Italy;2016/01/18;Argo ITALY
6903185;Italy;2016/01/18;Argo ITALY
6903186;Italy;2016/01/19;Argo ITALY
6903187;Italy;2016/01/19;Argo ITALY
6903188;Italy;2016/01/20;Argo ITALY
6903189;Italy;2016/01/19;Argo ITALY
6903190;Italy;2016/01/19;Argo ITALY
6903191;Italy;2016/02/05;Argo ITALY
6903192;Italy;2016/02/04;Argo ITALY
6903193;Italy;2016/02/04;Argo ITALY
6903194;Italy;2016/02/06;Argo ITALY
6903195;Italy;2016/02/07;Argo ITALY
6903196;Italy;2016/05/14;Argo ITALY
6903197;Italy;2016/04/07;Argo ITALY
6903198;Italy;2016/06/06;Argo ITALY
6903199;Italy;2016/06/24;Argo ITALY
6903200;Italy;2016/06/08;Argo ITALY
6903201;Italy;2016/10/20;Argo ITALY
6903202;Italy;2017/03/30;Argo ITALY
6903203;Italy;2016/12/07;Argo ITALY
6903204;Italy;2016/12/08;Argo ITALY
6903205;Italy;2017/01/03;Argo ITALY
6903206;Italy;2017/01/02;Argo ITALY
6903207;Italy;2017/01/02;Argo ITALY
6903208;Italy;2017/01/02;Argo ITALY
6903209;Italy;2017/01/02;Argo ITALY
6903210;Italy;2017/01/03;Argo ITALY
6903211;Italy;2017/01/03;Argo ITALY
6903212;Italy;2017/01/03;Argo ITALY
6903213;Italy;2017/01/03;Argo ITALY
6903214;Italy;2017/01/22;Argo ITALY
6903215;Italy;2017/01/23;Argo ITALY
6903216;Italy;2017/01/28;Argo ITALY
6903217;Italy;2017/01/30;Argo ITALY
6903218;Italy;2017/01/31;Argo ITALY
6903219;Italy;2017/02/01;Argo ITALY
6903220;Italy;2017/01/31;Argo ITALY
6903221;Italy;2017/02/07;Argo ITALY
6903222;Italy;2017/02/07;Argo ITALY
6903223;Italy;2016/12/17;Argo ITALY
6903224;Italy;2017/06/10;Argo ITALY
6903225;Italy;2017/05/23;Argo ITALY
6903226;Italy;2017/10/11;Argo ITALY
6903227;Italy;2017/11/19;Argo ITALY
6903228;Italy;2016/11/01;Argo ITALY
6903229;Italy;2018/02/23;Argo ITALY
6903230;Italy;2018/02/24;Argo ITALY
6903231;Italy;2018/02/25;Argo ITALY
6903232;Italy;2018/02/25;Argo ITALY
6903233;Italy;2018/02/26;Argo ITALY
6903234;Italy;2018/03/04;Argo ITALY
6903235;Italy;2018/03/11;Argo ITALY
6903236;Italy;2018/03/11;Argo ITALY
6903237;Italy;2018/03/16;Argo ITALY
6903238;Italy;2018/03/21;Argo ITALY
6903239;Italy;2018/03/22;Argo ITALY
6903240;Italy;2018/03/29;Argo ITALY
6903241;Italy;2018/07/04;Argo ITALY
6903242;Italy;2018/08/20;Argo ITALY
6903243;Italy;2018/10/18;Argo ITALY
6903244;Italy;2018/10/25;Argo ITALY
6903245;Italy;2018/10/18;Argo ITALY
6903246;Italy;2018/10/25;Argo ITALY
6903247;Italy;2018/10/18;Argo ITALY
6903248;Italy;2018/09/26;Argo ITALY
6903249;Italy;2018/10/06;Argo ITALY
6903250;Italy;2018/10/08;Argo ITALY
6903251;Italy;2019/02/10;Argo ITALY
6903252;Italy;2019/02/03;Argo ITALY
6903253;Italy;2019/02/10;Argo ITALY
6903254;Italy;2019/02/09;Argo ITALY
6903255;Italy;2019/02/28;Argo ITALY
6903256;Italy;2019/02/28;Argo ITALY
6903257;Italy;2019/03/01;Argo ITALY
6903258;Italy;2019/03/01;Argo ITALY
6903259;Italy;2019/03/03;Argo ITALY
6903260;Italy;2019/03/05;Argo ITALY
6903261;Italy;2019/03/08;Argo ITALY
6903262;Italy;2019/03/18;Argo ITALY
6903263;Italy;2019/03/23;Argo ITALY
6903264;Italy;2019/03/30;Argo ITALY
6903265;Italy;2019/03/30;Argo ITALY
6903266;Italy;2019/04/05;Argo ITALY
6903267;Italy;2019/07/19;Argo ITALY
6903268;Italy;2019/10/22;Argo ITALY
6903269;Italy;2019/09/11;Argo ITALY
6903270;Italy;2019/09/12;Argo ITALY
6903271;European Union;2019/10/01;Euro-Argo RISE
6903272;Norway;2016/01/14;Argo NORWAY
6903273;Norway;2016/01/14;Argo NORWAY
6903275;Greece;2016/05/18;Argo GREECE
6903276;Greece;2016/07/13;Argo GREECE
6903277;Greece;2016/12/06;Argo GREECE
6903278;Greece;2017/04/02;Argo GREECE
6903279;Greece;2017/04/05;Argo GREECE
6903280;Greece;2017/04/06;Argo GREECE
6903281;Greece;2018/05/23;Argo GREECE
6903282;Greece;2018/05/23;Argo GREECE
6903283;Greece;2018/06/17;Argo GREECE
6903284;Greece;2018/06/19;Argo GREECE
6903285;Greece;2019/07/12;Argo GREECE
6903286;Greece;2019/07/23;Argo GREECE
6903287;Greece;2019/07/15;Argo GREECE
6903288;European Union;2020/02/09;Euro-Argo RISE
6903289;Greece;2020/08/29;Argo GREECE
6903290;Greece;2020/08/29;Argo GREECE
6903291;Greece;2020/11/27;Argo GREECE
6903292;Greece;2020/12/16;Argo GREECE
6903296;Greece;2021/09/13;Argo GREECE
6903297;Greece;2021/10/17;Argo GREECE
6903298;Greece;2021/11/13;Argo GREECE
6903545;Norway;2018/05/29;Argo NORWAY
6903546;Norway;2018/05/29;Argo NORWAY
6903547;Norway;2018/05/31;Argo NORWAY
6903548;Norway;2018/06/30;Argo NORWAY
6903549;Norway;2019/05/19;Argo NORWAY
6903550;Norway;2019/05/20;Argo NORWAY
6903551;Norway;2019/05/29;Argo NORWAY
6903552;Norway;2020/11/06;Argo NORWAY
6903553;Norway;2019/05/20;Argo NORWAY
6903554;Norway;2019/05/19;Argo NORWAY
6903555;Norway;2019/05/29;Argo NORWAY
6903556;Norway;2020/05/17;Argo NORWAY
6903557;Norway;2019/05/20;Argo NORWAY
6903558;Norway;2019/05/29;Argo NORWAY
6903559;Norway;2019/06/01;Argo NORWAY
6903560;Norway;2019/05/27;Argo NORWAY
6903561;Norway;2019/05/27;Argo NORWAY
6903562;Norway;2019/06/02;Argo NORWAY
6903563;Norway;2019/05/28;Argo NORWAY
6903564;Norway;2019/11/25;Argo NORWAY
6903565;Norway;2020/05/07;Argo NORWAY
6903566;Norway;2020/05/14;Argo NORWAY
6903567;Norway;2020/05/02;Argo NORWAY
6903568;Norway;2020/05/16;Argo NORWAY
6903569;Norway;2020/05/17;Argo NORWAY
6903570;Norway;2020/08/28;Argo NORWAY
6903571;Norway;2020/05/14;Argo NORWAY
6903572;Norway;2020/08/26;Argo NORWAY
6903573;Norway;2020/08/28;Argo NORWAY
6903574;Norway;2020/08/02;Argo NORWAY
6903575;Norway;2021/04/18;Argo NORWAY
6903576;Norway;2022/06/04;Argo NORWAY
6903577;Norway;2021/05/08;Argo NORWAY
6903578;Norway;2021/04/30;Argo NORWAY
6903579;Norway;2021/04/20;Argo NORWAY
6903580;Norway;2021/04/20;Argo NORWAY
6903581;Norway;2021/04/13;Argo NORWAY
6903582;Norway;2021/05/01;Argo NORWAY
6903583;Norway;2021/04/15;Argo NORWAY
6903584;Norway;2021/04/29;Argo NORWAY
6903585;Norway;2021/04/22;Argo NORWAY
6903586;Norway;2021/04/21;Argo NORWAY
6903587;Norway;2021/04/22;Argo NORWAY
6903588;Norway;2021/11/15;Argo NORWAY
6903589;Norway;2021/11/15;Argo NORWAY
6903590;Norway;2022/06/12;Argo NORWAY
6903591;Norway;2022/06/17;Argo NORWAY
6903592;Norway;2022/06/05;Argo NORWAY
6903695;Finland;2018/09/28;Argo FINLAND
6903696;Finland;2018/09/30;Argo FINLAND
6903697;Finland;2018/10/15;Argo FINLAND
6903698;Finland;2019/05/30;Argo FINLAND
6903699;Finland;2019/05/30;Argo FINLAND
6903700;Finland;2019/06/01;Argo FINLAND
6903701;Finland;2019/08/17;Argo FINLAND
6903702;Finland;2020/06/04;Argo FINLAND
6903703;European Union;2020/06/10;Euro-Argo RISE
6903704;Finland;2020/06/10;Argo FINLAND
6903705;Finland;2020/10/14;Argo FINLAND
6903706;European Union;2021/05/19;Euro-Argo RISE
6903707;Finland;2021/06/06;Argo FINLAND
6903708;Finland;2021/05/19;Argo FINLAND
6903709;European Union;2021/05/19;Euro-Argo RISE
6903710;European Union;2021/05/21;Euro-Argo RISE
6903711;Finland;2021/05/21;Argo FINLAND
6903715;United Kingdom;2019/10/27;Argo UK
6903716;United Kingdom;2020/03/18;Argo UK
6903717;United Kingdom;2020/03/24;Argo UK
6903718;United Kingdom;2020/01/31;Argo UK
6903719;United Kingdom;2020/02/02;Argo UK
6903720;United Kingdom;2020/02/04;Argo UK
6903721;United Kingdom;2020/02/06;Argo UK
6903722;United Kingdom;2020/02/05;Argo UK
6903723;United Kingdom;2020/10/22;Argo UK
6903724;United Kingdom;2020/10/22;Argo UK
6903725;United Kingdom;2020/10/11;Argo UK
6903726;United Kingdom;2020/10/21;Argo UK
6903727;United Kingdom;2020/12/27;Argo UK
6903751;United Kingdom;2020/11/20;Argo UK Bio
6903752;United Kingdom;2020/12/21;Argo UK
6903753;United Kingdom;2020/12/18;Argo UK
6903754;United Kingdom;2020/12/23;Argo UK
6903755;United Kingdom;2020/12/25;Argo UK
6903758;United Kingdom;2022/02/21;Argo UK
6903760;United Kingdom;2021/10/15;Argo UK
6903761;United Kingdom;2021/10/14;Argo UK
6903765;Italy;2019/10/25;Argo ITALY
6903766;Italy;2019/12/02;Argo ITALY
6903767;Italy;2020/01/09;Argo ITALY
6903768;Italy;2020/01/09;Argo ITALY
6903769;Italy;2020/01/10;Argo ITALY
6903770;Italy;2020/01/10;Argo ITALY
6903771;Italy;2020/01/10;Argo ITALY
6903772;Italy;2020/01/28;Argo ITALY
6903773;Italy;2020/01/28;Argo ITALY
6903774;Italy;2020/02/17;Argo ITALY
6903775;Italy;2020/02/17;Argo ITALY
6903776;Italy;2020/02/17;Argo ITALY
6903777;Italy;2020/02/18;Argo ITALY
6903778;Italy;2020/02/19;Argo ITALY
6903779;Italy;2020/03/17;Argo ITALY
6903780;Italy;2020/03/14;Argo ITALY
6903781;Italy;2020/06/25;Argo ITALY
6903782;Italy;2020/07/23;Argo ITALY
6903783;European Union;2020/07/31;Euro-Argo RISE
6903784;Italy;2020/08/24;Argo ITALY
6903785;Italy;2020/09/16;Argo ITALY
6903786;Italy;2020/09/16;Argo ITALY
6903787;Italy;2020/10/25;Argo ITALY
6903788;Italy;2020/10/15;Argo ITALY
6903789;Italy;2020/12/27;Argo ITALY
6903790;Italy;2020/12/28;Argo ITALY
6903791;Italy;2020/12/28;Argo ITALY
6903792;Italy;2021/01/18;Argo ITALY
6903793;Italy;2021/01/19;Argo ITALY
6903794;Italy;2021/01/21;Argo ITALY
6903795;Italy;2021/01/31;Argo ITALY
6903796;Italy;2021/02/24;Argo ITALY
6903797;Italy;2021/02/24;Argo ITALY
6903798;Italy;2021/02/24;Argo ITALY
6903799;Italy;2021/04/25;Argo ITALY
6903800;Italy;2021/05/04;Argo ITALY
6903801;Italy;2021/06/10;Argo ITALY
6903802;Italy;2021/08/10;Argo ITALY
6903803;Italy;2021/09/20;Argo ITALY
6903804;Italy;2021/09/20;Argo ITALY
6903805;Italy;2021/11/11;Argo ITALY
6903806;Italy;2021/12/10;Argo ITALY
6903807;Italy;2021/12/11;Argo ITALY
6903808;Italy;2022/01/11;Argo ITALY
6903809;Italy;2022/01/12;Argo ITALY
6903810;Italy;2022/01/27;Argo ITALY
6903811;Italy;2022/01/27;Argo ITALY
6903812;Italy;2022/02/01;Argo ITALY
6903813;Italy;2022/03/08;Argo ITALY
6903814;Italy;2022/03/11;Argo ITALY
6903815;Italy;2022/03/17;Argo ITALY
6903816;Italy;2022/02/23;Argo ITALY
6903817;Italy;2022/03/04;Argo ITALY
6903818;Italy;2022/03/03;Argo ITALY
6903819;Italy;2022/05/19;Argo ITALY
6903820;Italy;2022/05/21;Argo ITALY
6903821;Italy;2022/05/25;Argo ITALY
6903822;Italy;2022/06/01;Argo ITALY
6903823;Italy;2022/11/21;Argo ITALY
6903824;Italy;2022/11/25;Argo ITALY
6903825;Italy;2022/12/14;Argo ITALY
6903826;Italy;2022/12/15;Argo ITALY
6903827;Italy;2022/12/16;Argo ITALY
6903828;Italy;2022/12/18;Argo ITALY
6903829;Italy;2023/01/09;Argo ITALY
6903830;Italy;2023/01/10;Argo ITALY
6903831;Italy;2023/01/26;Argo ITALY
6903832;Italy;2023/01/27;Argo ITALY
6903833;Italy;2023/01/29;Argo ITALY
6903865;European Union;2020/07/24;Euro-Argo RISE
6903866;Bulgaria;2020/11/22;BulArgo
6903867;Bulgaria;2020/11/17;BulArgo
6903868;Bulgaria;2020/12/11;BulArgo
6903869;European Union;2021/06/10;EuroSea Argo
6903870;European Union;2021/06/12;EuroSea Argo
6903871;European Union;2021/06/18;EuroSea Argo
6903872;European Union;2021/06/20;EuroSea Argo
6903873;European Union;2021/06/21;EuroSea Argo
6903874;European Union;2021/03/28;EuroSea Argo
6903875;European Union;2021/03/12;EuroSea Argo
6903876;European Union;2021/04/03;EuroSea Argo
6903877;European Union;2021/04/03;EuroSea Argo
6903878;European Union;2021/03/12;EuroSea Argo
6904065;Spain;2020/08/14;Argo SPAIN
6904066;Germany;2021/02/28;Argo BSH
6904067;Germany;2020/12/31;Argo BSH
6904068;Germany;2020/12/31;Argo BSH
6904069;Germany;2021/02/26;Argo BSH
6904070;Germany;2021/03/02;Argo BSH
6904071;Germany;2020/12/28;Argo BSH
6904072;Germany;2021/01/01;Argo BSH
6904073;Germany;2020/12/28;Argo BSH
6904074;Germany;2021/12/06;Argo BSH
6904075;Germany;2021/12/07;Argo BSH
6904076;Germany;2021/12/07;Argo BSH
6904077;Germany;2021/12/05;Argo BSH
6904078;Germany;2021/12/08;Argo BSH
6904079;Germany;2022/02/13;Argo BSH
6904080;Germany;2022/02/11;Argo BSH
6904081;Germany;2022/02/10;Argo BSH
6904082;Germany;2022/02/09;Argo BSH
6904083;Germany;2022/02/09;Argo BSH
6904084;Germany;2021/07/07;Argo BSH
6904085;Germany;2021/07/04;Argo BSH
6904086;Germany;2021/07/16;Argo BSH
6904087;Germany;2021/07/16;Argo BSH
6904088;Germany;2021/06/11;Argo BSH
6904089;Germany;2021/06/11;Argo BSH
6904090;Germany;2022/03/19;Argo BSH
6904091;Germany;2022/01/02;Argo BSH
6904092;Germany;2022/02/08;Argo BSH
6904093;Germany;2022/01/16;Argo BSH
6904094;Germany;2021/06/02;Argo BSH
6904095;Germany;2021/03/01;Argo BSH
6904096;Germany;2021/01/12;Argo BSH
6904097;Germany;2021/01/15;Argo BSH
6904098;Germany;2021/01/12;Argo BSH
6904099;Germany;2021/01/12;Argo BSH
6904100;Germany;2021/01/12;Argo BSH
6904101;Germany;2021/01/12;Argo GERMANY 2025
6904102;Germany;2021/01/12;Argo GERMANY 2025
6904103;Germany;2021/01/12;Argo GERMANY 2025
6904104;Germany;2021/01/12;Argo GERMANY 2025
6904105;Germany;2021/01/12;Argo GERMANY 2025
6904106;Germany;2021/06/10;Argo BSH
6904107;Germany;2021/05/06;Argo BSH
6904108;Germany;2021/05/02;Argo BSH
6904109;Germany;2021/05/02;Argo BSH
6904110;Germany;2021/07/29;Argo GERMANY 2025
6904111;Germany;2021/07/29;Argo GERMANY 2025
6904112;Germany;2021/07/30;Argo GERMANY 2025
6904113;Germany;2021/08/15;Argo GERMANY 2025
6904114;Germany;2021/08/15;Argo GERMANY 2025
6904115;Germany;2021/08/15;Argo GERMANY 2025
6904116;Germany;2021/03/25;Argo GERMANY
6904117;Germany;2021/02/01;Argo GERMANY
6904118;Germany;2021/09/24;Argo BSH
6904119;Germany;2021/09/15;Argo BSH
6904120;Germany;2021/06/02;Argo BSH
6904121;Germany;2021/06/02;Argo BSH
6904122;Germany;2022/03/05;Argo BSH
6904123;Germany;2022/03/04;Argo BSH
6904124;Germany;2022/03/04;Argo BSH
6904125;Germany;2022/03/05;Argo BSH
6904126;Germany;2021/11/28;Argo BSH
6904127;Germany;2022/02/25;Argo BSH
6904128;Germany;2021/11/24;Argo BSH
6904129;Germany;2021/12/23;Argo BSH
6904130;Germany;2022/03/15;Argo BSH
6904131;Germany;2021/12/28;Argo BSH
6904132;Germany;2021/12/29;Argo BSH
6904133;Germany;2021/12/15;Argo BSH
6904134;Germany;2021/06/08;Argo GERMANY
6904135;Germany;2021/09/18;Argo BSH
6904136;Germany;2021/09/17;Argo BSH
6904137;Germany;2021/10/02;Argo BSH
6904138;Germany;2021/10/02;Argo BSH
6904139;Germany;2021/07/13;Argo BSH
6904140;Germany;2021/11/26;Argo BSH
6904141;Germany;2021/11/18;Argo BSH
6904142;Germany;2021/11/27;Argo BSH
6904144;Germany;2022/03/29;Argo BSH
6904179;United Kingdom;2022/03/04;Argo UK
6904180;United Kingdom;2022/03/03;Argo UK
6904181;United Kingdom;2022/02/16;Argo UK
6904182;United Kingdom;2022/02/16;Argo UK Bio
6904183;United Kingdom;2022/03/03;Argo UK Bio
6904184;United Kingdom;2022/03/04;Argo UK Bio
6904185;United Kingdom;2022/07/24;Argo UK Bio
6904186;United Kingdom;2023/02/23;Argo UK Bio
6904187;United Kingdom;2023/03/04;Argo UK Bio
6904188;United Kingdom;2023/03/09;Argo UK Bio
6904189;United Kingdom;2023/03/13;Argo UK Bio
6904191;United Kingdom;2022/07/24;Argo UK Bio
6904192;United Kingdom;2022/07/16;Argo UK Bio
6904205;Germany;2022/04/05;Argo BSH
6904206;Germany;2022/04/11;Argo BSH
6904207;Germany;2022/03/13;Argo BSH
6904208;Germany;2022/03/11;Argo BSH
6904209;Germany;2022/03/09;Argo BSH
6904210;Germany;2022/03/15;Argo BSH
6904211;Germany;2022/03/07;Argo BSH
6904212;Germany;2022/04/26;Argo BSH
6904213;Germany;2022/04/26;Argo BSH
6904214;Germany;2022/04/26;Argo BSH
6904215;Germany;2022/05/07;Argo BSH
6904216;Germany;2023/04/07;Argo BSH
6904217;Germany;2023/04/10;Argo BSH
6904218;Germany;2023/04/10;Argo BSH
6904219;Germany;2023/04/03;Argo BSH
6904220;Germany;2023/03/29;Argo BSH
6904221;Germany;2022/07/16;Argo BSH
6904222;Germany;2022/07/16;Argo BSH
6904223;Germany;2022/11/25;Argo BSH
6904226;Germany;2022/03/31;Argo BSH
6904231;Germany;2022/10/01;Argo BSH
6904234;France;2022/11/28;Coriolis
6904235;France;2021/12/11;Coriolis-BIOArgo
6904236;Sweden;2020/02/16;Argo Sweden
6904237;France;2023/02/04;Coriolis
6904238;France;2022/12/06;Coriolis
6904239;France;2022/09/15;Coriolis
6904240;France;2022/05/21;REFINE
6904241;France;2022/05/29;REFINE
6904242;Norway;2022/06/01;Argo NORWAY
6904243;Finland;2022/06/05;Argo FINLAND
6990501;Germany;2022/08/31;Argo BSH
6990502;Netherlands;2023/02/20;Argo NETHERLANDS
6990503;France;2022/10/28;REFINE
6990504;France;2022/11/02;Argo FPAII-GMMC
6990505;France;2022/10/16;NAOS-France
6990507;Finland;2022/10/03;Argo FINLAND
6990512;France;2023/03/07;Coriolis
6990519;United Kingdom;2023/05/16;Argo UK
6990528;France;2023/04/27;Coriolis-BIOArgo
7900013;Germany;2002/12/09;Argo eq. AWI
7900014;Germany;2002/12/17;Argo eq. AWI
7900015;Germany;2002/12/19;Argo eq. AWI
7900016;Germany;2002/12/22;Argo eq. AWI
7900017;Germany;2002/12/23;Argo eq. AWI
7900018;Germany;2002/12/25;Argo eq. AWI
7900019;Germany;2002/12/28;Argo eq. AWI
7900020;Germany;2003/01/06;Argo eq. AWI
7900021;Germany;2003/01/08;Argo eq. AWI
7900022;Germany;2003/01/09;Argo eq. AWI
7900038;Germany;2004/04/19;Argo eq. AWI
7900039;Germany;2004/04/20;Argo eq. AWI
7900040;Germany;2004/04/21;Argo eq. AWI
7900041;Germany;2004/04/22;Argo eq. AWI
7900042;Germany;2004/04/22;Argo eq. AWI
7900068;Germany;2005/01/26;Argo AWI
7900069;Germany;2005/01/31;Argo AWI
7900070;Germany;2005/02/01;Argo AWI
7900071;European Union;2005/02/06;MERSEA
7900072;European Union;2005/02/07;MERSEA
7900073;Germany;2005/02/08;Argo AWI
7900074;Germany;2005/02/08;Argo AWI
7900075;Germany;2005/02/09;Argo AWI
7900076;Germany;2005/02/16;Argo AWI
7900077;European Union;2005/02/16;MERSEA
7900078;Germany;2005/02/17;Argo AWI
7900079;European Union;2005/02/17;MERSEA
7900080;Germany;2005/02/21;Argo AWI
7900081;Germany;2005/02/23;Argo AWI
7900082;Germany;2005/02/24;Argo AWI
7900083;European Union;2005/02/25;MERSEA
7900084;European Union;2005/02/25;MERSEA
7900085;European Union;2005/02/27;MERSEA
7900086;Germany;2005/02/28;Argo AWI
7900087;Germany;2005/02/28;Argo AWI
7900088;Germany;2005/03/03;Argo AWI
7900089;Germany;2005/03/03;Argo AWI
7900090;Germany;2005/03/04;Argo AWI
7900091;Germany;2005/03/07;Argo AWI
7900092;Germany;2005/03/08;Argo AWI
7900093;Germany;2005/03/08;Argo AWI
7900095;Germany;2005/03/13;Argo AWI
7900096;European Union;2005/03/13;MERSEA
7900097;European Union;2005/03/15;MERSEA
7900101;United Kingdom;2006/01/16;Argo UK
7900102;United Kingdom;2006/01/17;Argo UK
7900103;United Kingdom;2006/01/15;Argo UK
7900104;United Kingdom;2006/01/14;Argo UK
7900105;United Kingdom;2006/01/17;Argo UK
7900106;United Kingdom;2006/01/18;Argo UK
7900122;European Union;2006/07/01;MERSEA
7900123;Germany;2006/07/02;Argo AWI
7900126;European Union;2006/07/13;MERSEA
7900129;Germany;2006/09/30;Argo AWI
7900130;Germany;2006/10/01;Argo AWI
7900131;Germany;2006/10/12;Argo AWI
7900132;Germany;2006/10/12;Argo AWI
7900133;Germany;2006/10/16;Argo AWI
7900151;United Kingdom;2007/02/12;Argo UK eq.
7900152;United Kingdom;2007/02/11;Argo UK eq.
7900153;United Kingdom;2007/02/12;Argo UK
7900154;United Kingdom;2007/02/12;Argo UK
7900155;European Union;2007/02/11;MERSEA
7900156;European Union;2007/02/15;MERSEA
7900157;European Union;2007/02/15;MERSEA
7900158;European Union;2007/02/16;MERSEA
7900159;European Union;2007/02/16;MERSEA
7900160;European Union;2007/02/16;MERSEA
7900161;European Union;2007/02/17;MERSEA
7900162;European Union;2007/02/17;MERSEA
7900163;Germany;2007/02/17;Argo AWI
7900164;Germany;2007/02/18;Argo AWI
7900165;Germany;2007/02/18;Argo AWI
7900166;Germany;2007/02/18;Argo AWI
7900167;Germany;2007/02/19;Argo AWI
7900168;Germany;2007/02/20;Argo AWI
7900169;Germany;2007/07/20;Argo eq. UHH
7900170;Germany;2007/07/20;Argo eq. UHH
7900171;Germany;2007/07/20;Argo eq. UHH
7900172;Germany;2007/07/20;Argo eq. UHH
7900173;Germany;2007/08/13;Argo eq. UHH
7900174;Germany;2007/08/13;Argo eq. UHH
7900175;Germany;2007/08/21;Argo eq. UHH
7900176;Germany;2007/08/21;Argo eq. UHH
7900177;Germany;2007/08/21;Argo eq. UHH
7900178;Germany;2007/07/20;Argo eq. UHH
7900218;Germany;2008/03/08;Argo AWI
7900219;Germany;2008/03/13;Argo AWI
7900221;Germany;2008/03/16;Argo AWI
7900222;Germany;2008/03/11;Argo AWI
7900223;Germany;2008/03/10;Argo AWI
7900224;Germany;2008/02/29;Argo AWI
7900226;Germany;2008/02/29;Argo AWI
7900227;Germany;2008/03/09;Argo AWI
7900228;Germany;2008/03/16;Argo AWI
7900229;Germany;2008/03/17;Argo AWI
7900230;Germany;2008/03/19;Argo AWI
7900231;Germany;2008/03/10;Argo AWI
7900232;Germany;2008/02/28;Argo AWI
7900233;Germany;2008/03/17;Argo AWI
7900234;Germany;2008/03/15;Argo AWI
7900235;Germany;2008/03/24;Argo AWI
7900286;Germany;2010/12/20;Argo BSH
7900287;Germany;2010/12/11;Argo BSH
7900288;Germany;2010/12/23;Argo BSH
7900289;Germany;2010/12/12;Argo BSH
7900291;Germany;2012/01/26;Argo BSH
7900292;Germany;2012/01/29;Argo BSH
7900293;Germany;2012/02/13;Argo BSH
7900294;Germany;2012/02/13;Argo BSH
7900295;Germany;2012/02/25;Argo BSH
7900338;Germany;2010/12/13;Argo AWI
7900339;Germany;2010/12/14;Argo AWI
7900340;Germany;2010/12/15;Argo AWI
7900341;Germany;2010/12/16;Argo AWI
7900342;Germany;2010/12/16;Argo AWI
7900343;Germany;2010/12/18;Argo AWI
7900344;Germany;2010/12/18;Argo AWI
7900345;Germany;2010/12/19;Argo AWI
7900346;Germany;2010/12/23;Argo AWI
7900347;Germany;2010/12/26;Argo AWI
7900348;Germany;2010/12/27;Argo AWI
7900349;Germany;2010/12/28;Argo AWI
7900350;Germany;2010/12/28;Argo AWI
7900351;Germany;2010/12/29;Argo AWI
7900352;Germany;2010/12/30;Argo AWI
7900353;Germany;2010/12/31;Argo AWI
7900354;Germany;2011/01/03;Argo AWI
7900355;Germany;2011/01/04;Argo AWI
7900356;Germany;2011/01/05;Argo AWI
7900357;Germany;2012/12/17;Argo AWI
